陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",65,"25,771",46.25%,"6,022,947","50,223","11,724,767",20200106,1
1,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",65,"20,614",-20.01%,"4,832,782","70,837","16,557,549",20200113,1
2,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",60,"8,980",-56.44%,"2,142,159","79,817","18,699,708",20200120,1
3,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",36,"4,665",-47.77%,"1,108,648","84,434","19,798,446",20200127,1
4,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",29,"1,940",-58.41%,"452,228","86,374","20,250,674",20200203,2
5,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",10,82,-14.58%,"18,645","88,321","20,699,863",20200210,2
6,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",10,783,-55.74%,"175,920","88,926","20,835,433",20200217,2
7,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",10,423,-45.98%,"93,305","89,349","20,928,738",20200224,2
8,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",8,85,-79.91%,"18,250","89,434","20,946,988",20200302,3
9,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",4,345,0.00%,"25,450","89,779","20,972,438",20200330,3
10,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,479,38.84%,"38,945","90,258","21,011,383",20200406,4
11,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",7,434,-9.39%,"37,460","90,692","21,048,843",20200413,4
12,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",6,212,-51.15%,"20,415","90,904","21,069,258",20200420,4
13,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,100,-52.83%,"12,060","91,004","21,081,318",20200427,4
14,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",3,62,-38.00%,"8,020","91,066","21,089,338",20200504,5
15,美國,兔嘲男孩,2020/01/16,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",3,35,-43.55%,"4,600","91,101","21,093,938",20200511,5
16,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,8,-77.14%,"1,120","91,109","21,095,058",20200518,5
17,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,23,0.00%,"2,480","91,132","21,097,538",20200629,6
18,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,48,108.70%,"5,440","91,180","21,102,978",20200706,7
19,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,18,-62.50%,"2,100","91,198","21,105,078",20200713,7
