陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,泰國,淒厲人僧,2020/06/05,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,56,"10,228",0.27%,"2,334,872","20,428","4,669,785",20200608,6
1,泰國,淒厲人僧,2020/06/05,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,56,"5,884",-42.47%,"1,348,427","26,312","6,018,212",20200615,6
2,泰國,淒厲人僧,2020/06/05,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,54,"2,799",-52.43%,"651,675","29,111","6,669,887",20200622,6
3,泰國,淒厲人僧,2020/06/05,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,32,621,-77.81%,"141,578","29,732","6,811,465",20200629,6
4,泰國,淒厲人僧,2020/06/05,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,12,78,-87.44%,"16,740","29,810","6,828,205",20200706,7
5,泰國,淒厲人僧,2020/06/05,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,2,5,-93.59%,"1,020","29,815","6,829,225",20200713,7
6,泰國,淒厲人僧,2020/06/05,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,1,4,0.00%,"1,100","29,819","6,830,325",20200727,7
7,泰國,淒厲人僧,2020/04/24,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,4,432,0.00%,"28,690","30,251","6,859,015",20200810,8
8,泰國,淒厲人僧,2020/04/24,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,4,535,23.84%,"36,810","30,786","6,895,825",20200817,8
9,泰國,淒厲人僧,2020/04/24,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,4,258,-51.78%,"19,100","31,044","6,914,925",20200824,8
10,泰國,淒厲人僧,2020/04/24,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,4,74,-71.32%,"8,590","31,118","6,923,515",20200831,8
11,泰國,淒厲人僧,2020/4/24,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,2,69,-6.76%,"9,130","31,187","6,932,645",20200907,9
12,泰國,淒厲人僧,2020/04/24,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,2,47,-31.88%,"6,010","31,234","6,938,655",20200914,9
13,泰國,淒厲人僧,2020/04/24,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,2,46,-2.13%,"5,420","31,280","6,944,075",20200921,9
14,泰國,淒厲人僧,2020/04/24,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,1,9,-80.43%,990,"31,289","6,945,065",20200928,9
