陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,98,"42,897",1.81%,"10,036,408","85,030","19,951,376",20200224,2
1,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,98,"11,817",-72.45%,"2,767,018","96,847","22,718,394",20200302,3
2,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,83,"4,155",-64.84%,"982,140","101,002","23,700,534",20200309,3
3,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,61,"1,055",-74.61%,"241,903","102,057","23,942,137",20200316,3
4,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,37,274,-74.03%,"64,247","102,331","24,006,384",20200323,3
5,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,5,47,-82.85%,"12,726","102,378","24,019,110",20200330,3
6,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,10,-78.72%,"2,610","102,388","24,021,720",20200406,4
7,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,2,5,-50.00%,"1,040","102,393","24,022,760",20200413,4
8,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,3,262,0.00%,"16,100","102,655","24,038,860",20200427,4
9,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,4,345,31.68%,"23,625","103,000","24,062,485",20200504,5
10,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,3,270,-21.74%,"16,350","103,270","24,078,835",20200511,5
11,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,2,71,-73.70%,"5,795","103,341","24,084,630",20200518,5
12,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,31,-56.34%,"4,730","103,372","24,089,360",20200525,5
13,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,2,56,80.65%,"6,250","103,428","24,095,610",20200601,6
14,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,79,41.07%,"8,420","103,507","24,104,030",20200608,6
15,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,35,-55.70%,"3,780","103,542","24,107,810",20200615,6
16,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,24,0.00%,"10,800","103,566","24,118,610",20200706,7
17,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,16,-33.33%,"2,560","103,582","24,121,170",20200713,7
18,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,45,181.25%,"6,700","103,627","24,127,870",20200720,7
19,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,2,83,84.44%,"9,770","103,710","24,137,640",20200727,7
20,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,2,108,30.12%,"12,120","103,818","24,149,760",20200803,8
21,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,2,92,-14.81%,"10,150","103,910","24,159,910",20200810,8
22,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,46,-50.00%,"5,060","103,956","24,164,970",20200817,8
23,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,28,-39.13%,"3,080","103,984","24,168,050",20200824,8
