陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,30,687,-25.57%,"157,803","1,610","371,923",20200427,4
1,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,24,196,-71.47%,"45,790","1,806","417,713",20200504,5
2,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,6,110,-43.88%,"24,300","1,916","442,013",20200511,5
3,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,2,57,-48.18%,"12,480","1,973","454,493",20200518,5
4,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,1,25,-56.14%,"5,360","1,998","459,853",20200525,5
5,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,1,16,-36.00%,"3,660","2,014","463,513",20200601,6
6,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,2,107,0.00%,"5,635","2,121","469,148",20200615,6
7,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,2,171,59.81%,"9,115","2,292","478,263",20200622,6
8,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,2,76,-55.56%,"3,860","2,368","482,123",20200629,6
9,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,1,26,-65.79%,"1,300","2,394","483,423",20200706,7
