陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,法國,悲慘世界,2020/02/21,海鵬影業有限公司,WILD BUNCH,13,"1,185",16.86%,"254,756","2,449","522,633",20200224,2
1,法國,悲慘世界,2020/02/21,海鵬影業有限公司,WILD BUNCH,11,555,-53.16%,"120,020","3,004","642,653",20200302,3
2,法國,悲慘世界,2020/02/21,海鵬影業有限公司,WILD BUNCH,8,178,-67.93%,"37,865","3,182","680,518",20200309,3
3,法國,悲慘世界,2020/02/21,海鵬影業有限公司,WILD BUNCH,3,29,-83.71%,"6,520","3,211","687,038",20200316,3
4,法國,悲慘世界,2020/02/21,海鵬影業有限公司,WILD BUNCH,2,2,-93.10%,410,"3,213","687,448",20200323,3
