陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",48,"5,154",-15.26%,"1,157,121","11,236","2,549,687",20200914,9
1,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",45,"1,774",-65.45%,"397,967","12,990","2,937,854",20200921,9
2,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",26,595,-66.46%,"122,773","13,585","3,060,627",20200928,9
3,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",10,127,-78.66%,"25,805","13,712","3,086,432",20201005,10
4,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",2,30,-76.38%,"6,070","13,742","3,092,502",20201012,10
5,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",1,25,-16.67%,"4,785","13,767","3,097,287",20201019,10
6,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",1,12,-52.00%,"2,170","13,779","3,099,457",20201026,10
7,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",2,110,0.00%,"11,380","13,889","3,110,837",20201109,11
8,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",3,193,75.45%,"22,030","14,082","3,132,867",20201116,11
9,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",4,193,0.00%,"23,920","14,275","3,156,787",20201123,11
10,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",6,255,32.12%,"19,715","14,530","3,176,502",20201130,11
11,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",3,181,-29.02%,"10,800","14,711","3,187,302",20201207,12
12,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",3,109,-39.78%,"6,550","14,820","3,193,852",20201214,12
13,美國,密弒直播,2020/09/11,威視股份有限公司,"MELVILLE FILMS, INC.",1,19,-82.57%,"1,045","14,839","3,194,897",20201221,12
