陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",63,"74,151","8,931.79%","17,602,936","74,972","17,827,145",20200706,7
1,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",64,"91,903",23.93%,"21,426,718","166,881","39,255,133",20200713,7
2,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",64,"70,684",-23.09%,"16,375,155","237,565","55,630,288",20200720,7
3,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",64,"46,251",-34.57%,"10,727,387","283,814","66,357,105",20200727,7
4,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",64,"21,614",-53.27%,"4,991,556","305,428","71,348,661",20200803,8
5,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",63,"14,138",-34.59%,"3,289,231","319,566","74,637,892",20200810,8
6,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",55,"9,963",-29.55%,"2,315,283","329,533","76,954,235",20200817,8
7,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",51,"7,300",-26.73%,"1,702,708","336,833","78,656,943",20200824,8
8,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",41,"1,930",-73.56%,"444,363","338,763","79,101,306",20200831,8
9,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/7/3,威視股份有限公司,"ASMIK ACE, INC.",33,"1,374",-28.81%,"316,933","340,137","79,418,239",20200907,9
10,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",22,"1,024",-25.47%,"235,449","341,161","79,653,688",20200914,9
11,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",19,475,-54.06%,"110,164","341,646","79,765,882",20200921,9
12,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",16,601,26.53%,"145,328","342,247","79,911,210",20200928,9
13,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",12,324,-46.09%,"79,034","342,571","79,990,244",20201005,10
14,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",10,153,-52.78%,"37,410","342,724","80,027,654",20201012,10
15,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",8,117,-23.53%,"28,591","342,841","80,056,245",20201019,10
16,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",7,48,-58.97%,"11,380","342,889","80,067,625",20201026,10
17,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",7,138,187.50%,"33,839","343,027","80,101,464",20201102,11
18,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",7,321,132.61%,"76,787","343,348","80,178,251",20201109,11
19,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",2,11,-96.57%,"2,645","343,359","80,180,896",20201116,11
20,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",1,4,-63.64%,840,"343,363","80,181,736",20201123,11
21,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",5,694,0.00%,"46,925","344,057","80,228,661",20201228,12
