陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",21,"2,255",7.33%,"537,585","4,356","1,037,835",20200420,4
1,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",21,979,-56.59%,"230,972","5,335","1,268,807",20200427,4
2,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",20,357,-63.53%,"85,518","5,692","1,354,325",20200504,5
3,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",12,127,-64.43%,"31,161","5,819","1,385,486",20200511,5
4,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",5,45,-64.57%,"11,125","5,864","1,396,611",20200518,5
5,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",3,369,0.00%,"21,670","6,233","1,418,281",20200608,6
6,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",3,658,78.32%,"38,155","6,891","1,456,436",20200615,6
7,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",3,450,-31.61%,"25,420","7,341","1,481,856",20200622,6
8,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",5,278,-38.22%,"18,220","7,619","1,500,076",20200629,6
9,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",5,260,-6.47%,"20,275","7,879","1,520,351",20200706,7
10,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",3,183,-29.62%,"13,975","8,062","1,534,326",20200713,7
11,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",3,154,-15.85%,"11,570","8,216","1,545,896",20200720,7
12,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",3,97,-37.01%,"7,290","8,313","1,553,186",20200727,7
13,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",1,108,11.34%,"8,580","8,421","1,561,766",20200803,8
14,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",1,90,-16.67%,"7,140","8,511","1,568,906",20200810,8
15,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",1,33,-63.33%,"2,640","8,544","1,571,546",20200817,8
