陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,香港,金都,2020/05/08,采昌國際多媒體股份有限公司,金都電影製作有限公司My Prince Edward Film Production Limited,32,"1,615",38.27%,"355,089","2,783","608,045",20200511,5
1,香港,金都,2020/05/08,采昌國際多媒體股份有限公司,金都電影製作有限公司My Prince Edward Film Production Limited,28,651,-59.69%,"148,506","3,434","756,551",20200518,5
2,香港,金都,2020/05/08,采昌國際多媒體股份有限公司,金都電影製作有限公司My Prince Edward Film Production Limited,10,143,-78.03%,"31,855","3,577","788,406",20200525,5
3,香港,金都,2020/05/08,采昌國際多媒體股份有限公司,金都電影製作有限公司My Prince Edward Film Production Limited,3,44,-69.23%,"10,245","3,621","798,651",20200601,6
4,香港,金都,2020/05/08,采昌國際多媒體股份有限公司,金都電影製作有限公司My Prince Edward Film Production Limited,1,15,-65.91%,"3,775","3,636","802,426",20200608,6
5,香港,金都,2020/05/08,采昌國際多媒體股份有限公司,金都電影製作有限公司My Prince Edward Film Production Limited,1,6,-60.00%,"1,320","3,642","803,746",20200615,6
6,香港,金都,2020/05/08,采昌國際多媒體股份有限公司,金都電影製作有限公司My Prince Edward Film Production Limited,1,12,0.00%,"1,920","3,654","805,666",20200629,6
7,香港,金都,2020/05/08,采昌國際多媒體股份有限公司,金都電影製作有限公司My Prince Edward Film Production Limited,1,22,83.33%,"3,360","3,676","809,026",20200706,7
8,香港,金都,2020/05/08,采昌國際多媒體股份有限公司,金都電影製作有限公司My Prince Edward Film Production Limited,1,7,-68.18%,"1,050","3,683","810,076",20200713,7
9,香港,金都,2020/05/08,采昌國際多媒體股份有限公司,金都電影製作有限公司My Prince Edward Film Production Limited,1,1,-85.71%,150,"3,684","810,226",20200720,7
