陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,78,"9,023",5.69%,"2,091,919","17,560","4,056,245",20200810,8
1,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,73,"4,054",-55.07%,"945,180","21,614","5,001,425",20200817,8
2,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,47,"1,018",-74.89%,"238,902","22,632","5,240,327",20200824,8
3,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,9,123,-87.92%,"39,410","22,755","5,279,737",20200831,8
4,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,3,116,0.00%,"7,470","22,871","5,287,207",20200921,9
5,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,4,262,125.86%,"18,170","23,133","5,305,377",20200928,9
6,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,6,239,-8.78%,"21,255","23,372","5,326,632",20201005,10
7,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,3,122,-48.95%,"12,640","23,494","5,339,272",20201012,10
8,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,3,45,-63.11%,"6,470","23,539","5,345,742",20201019,10
9,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,1,40,-11.11%,"6,000","23,579","5,351,742",20201026,10
10,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,1,15,-62.50%,"2,100","23,594","5,353,842",20201102,11
