陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,法國,我出去醫下,2020/03/20,原創娛樂股份有限公司,Other Angle Pictures,32,"1,078",-10.61%,"239,237","2,284","513,271",20200323,3
1,法國,我出去醫下,2020/03/20,原創娛樂股份有限公司,Other Angle Pictures,27,147,-86.36%,"33,972","2,431","547,243",20200330,3
2,法國,我出去醫下,2020/03/20,原創娛樂股份有限公司,Other Angle Pictures,6,15,-89.80%,"3,405","2,446","550,648",20200406,4
3,法國,我出去醫下,2020/03/20,原創娛樂股份有限公司,Other Angle Pictures,2,77,0.00%,"6,840","2,523","557,488",20200511,5
4,法國,我出去醫下,2020/03/20,原創娛樂股份有限公司,Other Angle Pictures,3,146,89.61%,"14,120","2,669","571,608",20200518,5
5,法國,我出去醫下,2020/03/20,原創娛樂股份有限公司,Other Angle Pictures,3,153,4.79%,"14,790","2,822","586,398",20200525,5
6,法國,我出去醫下,2020/03/20,原創娛樂股份有限公司,Other Angle Pictures,2,18,-88.24%,"2,690","2,840","589,088",20200601,6
7,法國,我出去醫下,2020/03/20,原創娛樂股份有限公司,Other Angle Pictures,2,15,-16.67%,"1,930","2,855","591,018",20200608,6
8,法國,我出去醫下,2020/03/20,原創娛樂股份有限公司,Other Angle Pictures,2,24,60.00%,"2,640","2,879","593,658",20200615,6
9,法國,我出去醫下,2020/03/20,原創娛樂股份有限公司,Other Angle Pictures,1,6,-75.00%,660,"2,885","594,318",20200622,6
