陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
15,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,52,-29.73%,"12,535","18,079","4,269,566",20200504,5
16,日本,巧虎電影 英雄遊樂園,2020/01/22,全民大劇團股份有限公司,法人倍樂生株式會社,17,110,111.54%,"27,301","18,189","4,296,867",20200511,5
17,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,190,72.73%,"46,328","18,379","4,343,195",20200518,5
18,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,143,-24.74%,"34,847","18,522","4,378,042",20200525,5
19,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,192,34.27%,"45,719","18,714","4,423,761",20200601,6
20,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,235,22.40%,"57,128","18,949","4,480,889",20200608,6
21,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,180,-23.40%,"43,198","19,129","4,524,087",20200615,6
22,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,475,163.89%,"117,679","19,604","4,641,766",20200622,6
23,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,187,-60.63%,"45,185","19,791","4,686,951",20200629,6
24,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,177,-5.35%,"42,504","19,968","4,729,455",20200706,7
25,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,198,11.86%,"46,224","20,166","4,775,679",20200713,7
26,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,291,46.97%,"69,046","20,457","4,844,725",20200720,7
27,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,16,402,38.14%,"96,145","20,859","4,940,870",20200727,7
28,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,15,142,-64.68%,"34,265","21,001","4,975,135",20200803,8
29,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,15,199,40.14%,"48,635","21,200","5,023,770",20200810,8
30,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,14,180,-9.55%,"44,128","21,380","5,067,898",20200817,8
31,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,13,166,-7.78%,"40,251","21,546","5,108,149",20200824,8
32,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,15,148,-10.84%,"35,916","21,694","5,144,065",20200831,8
33,日本,巧虎電影 英雄遊樂園,2020/1/17,全民大劇團股份有限公司,法人倍樂生株式會社,14,111,-25.00%,"27,346","21,805","5,171,411",20200907,9
34,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,14,123,10.81%,"30,284","21,928","5,201,695",20200914,9
35,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,12,66,-46.34%,"15,676","21,994","5,217,371",20200921,9
36,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,12,155,134.85%,"36,951","22,149","5,254,322",20200928,9
37,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,12,91,-41.29%,"23,565","22,240","5,277,887",20201005,10
38,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,12,65,-28.57%,"15,657","22,305","5,293,544",20201012,10
39,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,11,64,-1.54%,"15,714","22,369","5,309,258",20201019,10
40,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,12,29,-54.69%,"6,960","22,398","5,316,218",20201026,10
41,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,10,69,137.93%,"16,679","22,467","5,332,897",20201102,11
42,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,7,13,-81.16%,"3,000","22,480","5,335,897",20201109,11
43,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,2,25,92.31%,"6,180","22,505","5,342,077",20201116,11
44,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,1,2,-92.00%,480,"22,507","5,342,557",20201123,11
