陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",40,"4,629",44.39%,"1,025,995","7,835","1,740,609",20200106,1
1,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",35,"2,026",-56.23%,"445,064","9,861","2,185,673",20200113,1
2,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",15,412,-79.66%,"91,045","10,273","2,276,718",20200120,1
3,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",1,110,-73.30%,"25,080","10,383","2,300,798",20200127,1
4,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",2,57,0.00%,"6,890","10,440","2,307,688",20200217,2
5,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",2,96,68.42%,"10,970","10,536","2,318,658",20200224,2
6,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",3,52,-45.83%,"6,790","10,588","2,325,448",20200302,3
7,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",2,32,-38.46%,"4,780","10,620","2,330,228",20200309,3
8,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",2,79,146.88%,"7,460","10,699","2,337,688",20200316,3
9,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",2,96,21.52%,"8,200","10,795","2,345,888",20200323,3
10,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",1,24,-75.00%,"1,920","10,819","2,347,808",20200330,3
