陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,日本,我是大哥大!!劇場版,2020/9/4,海樂影業股份有限公司,Nippon Television Network Corporation,35,"2,085",-9.11%,"489,752","4,379","1,043,286",20200907,9
1,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,17,406,-80.53%,"97,799","4,785","1,141,085",20200914,9
2,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,6,128,-68.47%,"32,295","4,913","1,173,380",20200921,9
3,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,4,97,-24.22%,"23,248","5,010","1,196,628",20200928,9
4,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,3,17,-82.47%,"4,175","5,027","1,200,803",20201005,10
5,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,2,9,-47.06%,"2,170","5,036","1,202,973",20201012,10
6,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,2,169,"1,777.78%","8,775","5,205","1,211,748",20201019,10
7,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,3,153,-9.47%,"10,155","5,358","1,221,903",20201026,10
8,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,3,126,-17.65%,"8,790","5,484","1,230,693",20201102,11
9,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,2,56,-55.56%,"4,780","5,540","1,235,473",20201109,11
10,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,1,13,-76.79%,"1,190","5,553","1,236,663",20201116,11
11,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,1,20,0.00%,"2,200","5,573","1,238,863",20201130,11
