陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",76,"2,650",-16.80%,"592,435","5,835","1,310,934",20200615,6
1,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",71,413,-84.40%,"92,525","6,246","1,403,059",20200622,6
2,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",12,42,-89.83%,"9,100","6,288","1,412,159",20200629,6
3,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,0,-100.00%,0,"6,288","1,412,159",20200706,7
4,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",3,128,0.00%,"9,245","6,416","1,421,404",20200727,7
5,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,286,123.44%,"26,045","6,702","1,447,449",20200803,8
6,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",6,317,10.84%,"30,935","7,019","1,478,384",20200810,8
7,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,175,-44.79%,"17,010","7,194","1,495,394",20200817,8
8,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",3,98,-44.00%,"10,190","7,292","1,505,584",20200824,8
9,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,33,-66.33%,"3,280","7,325","1,508,864",20200831,8
