陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",89,"21,966",-40.24%,"4,904,931","58,725","13,154,638",20200302,3
1,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",89,"8,575",-60.96%,"1,935,086","67,300","15,089,724",20200309,3
2,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",82,"2,740",-68.05%,"615,630","70,040","15,705,354",20200316,3
3,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",64,"1,001",-63.47%,"228,791","71,041","15,934,145",20200323,3
4,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",22,190,-81.02%,"43,292","71,231","15,977,437",20200330,3
5,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",8,56,-70.53%,"12,305","71,287","15,989,742",20200406,4
6,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",4,14,-75.00%,"2,790","71,301","15,992,532",20200413,4
7,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,8,-42.86%,"1,600","71,309","15,994,132",20200420,4
8,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,111,"1,287.50%","11,330","71,420","16,005,462",20200427,4
9,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",4,445,300.90%,"29,915","71,865","16,035,377",20200504,5
10,美國,極地守護犬,2020/03/06,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",6,790,77.53%,"53,485","72,655","16,088,862",20200511,5
11,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",6,774,-2.03%,"61,965","73,429","16,150,827",20200518,5
12,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",6,562,-27.39%,"38,290","73,991","16,189,117",20200525,5
13,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",4,232,-58.72%,"14,590","74,223","16,203,707",20200601,6
14,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",3,68,-70.69%,"5,060","74,291","16,208,767",20200608,6
15,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,7,-89.71%,"1,000","74,298","16,209,767",20200615,6
16,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,11,57.14%,"1,700","74,309","16,211,467",20200622,6
17,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,5,-54.55%,700,"74,314","16,212,167",20200629,6
18,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,58,0.00%,"6,450","74,372","16,218,617",20200914,9
19,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,68,17.24%,"7,180","74,440","16,225,797",20200921,9
20,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,106,55.88%,"11,890","74,546","16,237,687",20200928,9
21,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,57,-46.23%,"6,250","74,603","16,243,937",20201005,10
