陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,73,"5,648",-55.67%,"1,223,032","18,389","4,047,061",20201005,10
1,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,63,"2,040",-63.88%,"447,046","20,429","4,494,107",20201012,10
2,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,39,"1,265",-37.99%,"228,562","21,694","4,722,669",20201019,10
3,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,22,823,-34.94%,"169,730","22,517","4,892,399",20201026,10
4,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,7,209,-74.61%,"43,660","22,726","4,936,059",20201102,11
5,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,5,141,-32.54%,"30,290","22,867","4,966,349",20201109,11
6,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,3,96,-31.91%,"20,400","22,963","4,986,749",20201116,11
7,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,5,585,509.38%,"46,915","23,548","5,033,664",20201123,11
8,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,6,483,-17.44%,"33,045","24,031","5,066,709",20201130,11
9,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,4,486,0.62%,"33,775","24,517","5,100,484",20201207,12
10,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,4,266,-45.27%,"16,785","24,783","5,117,269",20201214,12
11,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,3,187,-29.70%,"12,195","24,970","5,129,464",20201221,12
12,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,2,72,-61.50%,"8,120","25,042","5,137,584",20201228,12
