陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,法國,夜訪羅浮宮：達文西特展,2020/09/16,威秀影城股份有限公司,Pathé Live,6,132,158.82%,"48,900",183,"67,580",20200921,9
1,法國,夜訪羅浮宮：達文西特展,2020/09/16,威秀影城股份有限公司,Pathé Live,3,120,-9.09%,"43,860",303,"111,440",20200928,9
2,法國,夜訪羅浮宮：達文西特展,2020/09/16,威秀影城股份有限公司,Pathé Live,4,77,-35.83%,"28,440",380,"139,880",20201005,10
