陰德克斯,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month
0,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",89,"49,196",53.83%,"11,525,784","81,177","19,054,751",20200525,5
1,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",89,"36,789",-25.22%,"8,601,359","117,966","27,656,110",20200601,6
2,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",89,"30,424",-17.30%,"7,120,762","148,390","34,776,872",20200608,6
3,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",88,"22,392",-26.40%,"5,251,331","170,782","40,028,203",20200615,6
4,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",87,"33,058",47.63%,"7,745,808","203,840","47,774,011",20200622,6
5,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",84,"15,844",-52.07%,"3,737,799","219,684","51,511,890",20200629,6
6,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",84,"12,232",-22.80%,"2,843,293","231,916","54,355,183",20200706,7
7,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",80,"12,244",0.10%,"2,804,124","244,160","57,159,307",20200713,7
8,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",70,"9,771",-20.20%,"2,206,965","253,931","59,366,272",20200720,7
9,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",54,"6,941",-28.96%,"1,552,983","260,877","60,920,265",20200727,7
10,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",46,"3,655",-47.34%,"806,179","264,532","61,726,444",20200803,8
11,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",33,"2,768",-24.27%,"589,880","267,300","62,316,324",20200810,8
12,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",19,"1,547",-44.11%,"325,665","268,847","62,641,989",20200817,8
13,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",10,655,-57.66%,"132,980","269,502","62,774,969",20200824,8
14,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,293,-55.27%,"59,325","269,795","62,834,294",20200831,8
15,美國,1/2的魔法,2020/5/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,141,-51.88%,"28,070","269,936","62,862,364",20200907,9
16,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",6,702,0.00%,"53,365","270,638","62,915,729",20200921,9
17,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",8,"1,686",140.17%,"131,350","272,324","63,047,079",20200928,9
18,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",8,"1,082",-35.82%,"85,255","273,406","63,132,334",20201005,10
19,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",7,502,-53.60%,"35,215","273,908","63,167,549",20201012,10
20,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",4,285,-43.23%,"18,105","274,193","63,185,654",20201019,10
21,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",3,186,-34.74%,"10,690","274,379","63,196,344",20201026,10
22,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,267,43.55%,"13,425","274,646","63,209,769",20201102,11
23,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,66,-75.28%,"9,150","274,712","63,218,919",20201109,11
