國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month,tmax,mmax
印度,真愛裁會贏,2020/01/03,水元素文化傳媒有限公司,YASH RAJ FILMS PRIVATE LIMITED,26,"2,135",-8.53%,"446,184","7,040","1,340,431",20200106,1,7040.0,1340431.0
印度,我的粉紅人生,2020/04/17,車庫娛樂股份有限公司,AUTUMN SUN COMPANY LTD.,12,183,-6.15%,"36,440",420,"84,490",20200420,4,420.0,84490.0
印度,槍手養成班,2020/11/20,車庫娛樂股份有限公司,AUTUMN SUN COMPANY LTD.,4,75,-44.44%,"15,855",218,"46,735",20201123,11,218.0,46735.0
印度,叢林拳霸,2020/09/25,車庫娛樂股份有限公司,AUTUMN SUN COMPANY LTD.,3,40,-61.90%,"9,265",152,"34,220",20200928,9,152.0,34220.0
