國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month,tmax,mmax
中國大陸,急先鋒,2020/09/30,龍祥育樂多媒體股份有限公司,無錫市晶麗影院管理有限公司##深圳市浩志文化傳媒有限公司##霍爾果斯創維酷開文化傳媒有限公司##霍爾果斯禮想境界影視傳媒有限公司##中影(上海)影視文化投資管理中心(有限合夥)##文投控股股份有限公司##幸福藍海影視文化集團股份有限公司##北京明星時代影院投資有限公司##珠江電影集團有限公司##人民日報數字傳播有限公司##鼎盛創新資本有限公司##深圳廣電影視股份有限公司##騰訊影業文化傳播有限公司##中國電影股份有限公司##中影(上海)國際文化傳媒有限公司##上海禮想境界影視傳媒有限公司##上海影新影視有限公司##九江市逸興投資有限公司,4,16,-81.61%,"3,300","21,959","4,846,741",20201102,11,21959.0,4846741.0
中國大陸,蘇州河,2020/08/28,前景娛樂有限公司,SOCIÉTÉ PARISIENNE DE PRODUCTION SARL,13,"2,815",96.30%,"630,005","8,715","1,944,246",20200831,8,8715.0,1944246.0
中國大陸,怪物先生,2020/09/11,美商超躍有限公司台灣分公司,哥倫比亞電影製作（亞洲）有限公司##上海檸萌影視傳媒有限公司##天津貓眼微影文化傳媒有限公司##華夏電影發行有限責任公司(聯合出品公司)##上海喜焰文化發展有限公司(聯合出品公司)##浙江橫店影業有限公司(聯合出品公司)##檸萌國際傳媒有限公司(聯合出品公司),53,345,-59.74%,"75,610","1,967","346,727",20200914,9,1967.0,346727.0
中國大陸,夜山明,2020/11/06,禾玄創意影像有限公司,安徽夜山明當代藝術文化有限公司##合肥五分鐘文化傳媒有限公司##安徽傳恩文化藝術品投資有限公司,4,13,-97.68%,"2,535",575,"122,935",20201109,11,575.0,122935.0
中國大陸,素人特工,2020/05/08,馬棋朵數位影像製作有限公司,新麗傳媒集團有限公司 	 ##新麗國際傳媒有限公司 	 ##上海淘票票影視文化有限公司 	 ##華夏電影發行有限責任公司 	 ##英皇影業有限公司 	 ##原生映画有限公司 	 ##萬達影視傳媒有限公司 	 ##優酷電影有限公司 	 ##北京集智映像影視文化有限公司 	 ##引力影視投資有限公司 	 ##引力影視國際有限公司,2,134,-32.66%,"29,725",507,"112,995",20200511,5,507.0,112995.0
中國大陸,破．局,2020/03/13,恆星多媒體股份有限公司,西藏恒信天地影視有限公司##霍爾果斯捷成瑞吉祥影視傳媒有限公司##北京春秋永樂文化傳播股份有限公司##天津貓眼文化傳媒有限公司##星空盛典影業(深圳)股份有限公司##深圳市東方富海投資管理股份有限公司##喀什嘉映文化傳媒有限公司##偉世兄弟文化傳媒有限公司##天津筋斗雲影視文化傳媒有限公司##上海博納文化傳媒有限公司##嘉映影業有限公司##宸銘影業(上海)有限公司##霍爾果斯宸銘影業有限公司##北京怪獸影視文化傳媒有限公司,1,123,-16.33%,"27,595",344,"77,375",20200316,3,344.0,77375.0
