國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month,tmax,mmax
加拿大,血疫,2020/06/19,車庫娛樂股份有限公司,"XYZ FILMS, LLC",34,"2,961",-19.23%,"701,037","7,252","1,702,347",20200622,6,7252.0,1702347.0
加拿大,戀戀琴聲,2020/06/19,天馬行空數位有限公司,WaZabi Films A Division of Datsit International Inc.,18,653,-6.31%,"134,410","1,834","369,409",20200622,6,1834.0,369409.0
加拿大,特別嘉賓,2020/04/10,天馬行空數位有限公司,Playtime,10,320,15.94%,"67,263",731,"149,795",20200413,4,731.0,149795.0
加拿大,哥哥戀愛了，我怎麼辦!?,2020/01/15,亮點國際影業有限公司,Seville Pictures Inc,7,135,-67.55%,"27,485",608,"127,705",20200120,1,608.0,127705.0
加拿大,指揮巨星亞尼克,2020/11/13,海鵬影業有限公司,WIDE HOUSE,10,244,6.09%,"46,225",538,"103,805",20201116,11,538.0,103805.0
加拿大,鏡中驚魂,2020/03/27,暗光鳥有限公司,"GEM ENTERTAINMENT, KFT.",7,165,-8.33%,"35,560",432,"95,399",20200330,3,432.0,95399.0
加拿大,㊣麥肯齊金總理秘史♂,2020/09/04,天馬行空數位有限公司,BEST FRIEND FOREVER,9,38,-80.21%,"7,940",393,"80,710",20200914,9,393.0,80710.0
加拿大,水風景,2020/9/4,車庫娛樂股份有限公司,SEVILLE PICTURES INC.,3,26,8.33%,"5,650",50,"10,890",20200907,9,50.0,10890.0
加拿大,人造紀元：走進人類世,2020/10/16,車庫娛樂股份有限公司,SEVILLE PICTURES INC.,3,15,-21.05%,"3,580",45,"9,875",20201019,10,45.0,9875.0
