國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month,tmax,mmax
越南,古曼童,2020/02/07,車庫娛樂股份有限公司,"SKYLINE MEDIA CO., LTD",34,"1,193",-11.83%,"273,115","45,695","10,582,414",20200210,2,45695.0,10582414.0
越南,陰眼,2020/08/07,車庫娛樂股份有限公司,RELAY MOTION KFT.,29,"2,081",-25.89%,"496,022","5,292","1,259,620",20200810,8,5292.0,1259620.0
越南,鬼魅之家,2020/01/31,水元素文化傳媒有限公司,"SKYLINE MEDIA CO., LTD",17,"1,651",-13.92%,"379,771","4,327","991,803",20200203,2,4327.0,991803.0
越南,我，最親愛的,2020/03/12,水元素文化傳媒有限公司,"SKYLINE MEDIA CO., LTD",13,853,-19.22%,"193,548","2,260","518,686",20200316,3,2260.0,518686.0
越南,鬼爸爸,2020/09/11,水元素文化傳媒有限公司,"SKYLINE MEDIA CO., LTD",16,436,-25.85%,"98,075","1,069","244,620",20200914,9,1069.0,244620.0
越南,人性爆走課,2020/12/11,政駒實業有限公司,"FINECUT CO., LTD.",12,335,6.35%,"74,660",691,"154,726",20201214,12,691.0,154726.0
越南,坑爹大作戰,2020/12/24,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,19,-79.35%,"4,205",111,"24,630",20201228,12,111.0,24630.0
