國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month,tmax,mmax
伊朗,緝毒風暴,2020/11/27,捷傑有限公司,Iranian Independents,8,818,-10.80%,"185,269","2,249","512,500",20201130,11,2249.0,512500.0
伊朗,親愛的小孩,2020/06/24,水元素文化傳媒有限公司,Beta Cinema GmbH,11,502,-41.70%,"109,310","2,027","384,665",20200629,6,2027.0,384665.0
