國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week,Month,tmax,mmax
新加坡,初心,2020/08/21,牽猴子整合行銷股份有限公司,AMOK PTE. LTD,47,"10,576",40.86%,"2,476,967","46,284","10,669,951",20200824,8,46284.0,10669951.0
新加坡,熱帶雨,2020/01/31,好威映象有限公司,Giraffe Pictures PTE Ltd.,26,"1,862",-24.03%,"414,686","5,648","1,296,558",20200203,2,5648.0,1296558.0
新加坡,沖繩豆腐之戀,2020/06/05,車庫娛樂股份有限公司,(韓國)OPUS PICTURES,3,33,57.14%,"6,390",71,"14,495",20200608,6,71.0,14495.0
